d230 2
d231 2
d232 2
d233 1
d234 0
d235 2
d236 2
d237 2
d238 2
d239 0
d240 1
d241 0
d242 1
d243 0
d244 1
d245 2
d246 1
d247 1
d248 0
d249 2
d250 0
d251 1
d252 2
d253 1
d254 0
d255 2
d256 2
d257 1
d258 1
d259 0
d260 0
d261 0
d262 1
d263 2
d264 1
d265 1
d266 1
d267 2
d268 1
d269 2
d270 0
d271 2
d272 0
d273 2
d274 1
d275 1
d276 1
d277 0
d278 1
d279 1
d280 1
d281 1
d282 1
d283 2
d284 1
d285 0
d286 1
d287 2
d288 1
d289 1
d290 1
d291 0
d292 1
d293 2
d294 1
d295 0
d296 0
d297 2
d298 0
d299 1
d300 1
d301 2
d302 0
d303 1
d304 2
d305 2
d306 1
d307 1
d308 1
d309 1
d310 0
d311 0
d312 0
d313 0
d314 2
d315 2
d316 1
d317 2
d318 2
d319 1
d320 0
d321 2
d322 0
d323 1
d324 2
d325 0
d326 1
d327 0
d328 1
d329 1
d330 0
d331 2
d332 2
d333 0
d334 0
d335 0
d336 1
d337 1
d338 2
d339 0
d340 0
d341 1
d342 0
d343 2
d344 1
d345 2
d346 0
d347 1
d348 1
d349 2
d350 0
d351 2
d352 1
d353 2
d354 0
d355 1
d356 0
d357 1
d358 2
d359 2
d360 2
d361 0
d362 1
d363 0
d364 2
d365 1
d366 1
d367 2
d368 1
d369 1
d370 0
d371 2
d372 0
d373 1
d374 1
d375 1
d376 0
d377 0
d378 1
d379 0
d380 1
d381 2
d382 1
d383 2
d384 1
d385 2
d386 1
d387 1
d388 0
d389 2
d390 1
d391 2
d392 0
d393 1
d394 2
d395 1
d396 1
d397 1
d398 0
d399 1
d400 2
d401 1
d402 2
d403 1
d404 1
d405 1
d406 2
d407 0
d408 2
d409 2
d410 0
d411 1
d412 1
d413 2
d414 0
d415 2
d416 2
d417 2
d418 0
d419 1
d420 1
d421 0
d422 1
d423 0
d424 1
d425 0
d426 2
d427 1
d428 0
d429 1
d430 0
d431 2
d432 2
d433 2
d434 1
d435 1
d436 1
d437 1
d438 1
d439 0
d440 0
d441 1
d442 1
d443 2
d444 2
d445 1
d446 1
d447 1
d448 1
d449 1
d450 1
d451 1
d452 1
d453 0
d454 0
d455 1
d456 1
d457 1
d458 0
d459 1
d460 1
d461 1
d462 2
d463 1
d464 1
d465 1
d466 1
d467 1
d468 0
d469 2
d470 0
d471 2
d472 0
d473 1
d474 2
d475 2
d476 1
d477 0
d478 1
d479 1
d480 1
d481 2
d482 1
d483 0
d484 1
d485 0
d486 2
d487 0
d488 0
d489 1
d490 2
d491 1
d492 0
d493 1
d494 2
d495 2
d496 1
d497 1
d498 1
d499 1
d500 1
d501 2
d502 0
d503 0
d504 1
d505 2
d506 1
d507 0
d508 0
d509 2
d510 2
d511 0
d512 0
d513 2
d514 0
d515 2
d516 2
d517 1
d518 0
d519 0
d520 1
d521 0
d522 1
d523 0
d524 0
d525 2
d526 2
d527 2
d528 1
d529 2
d530 1
d531 2
d532 0
d533 1
d534 1
d535 2
d536 2
d537 0
d538 2
d539 1
d540 2
d541 2
d542 2
d543 2
d544 0
d545 0
d546 1
d547 1
d548 0
d549 0
d550 2
d551 1
d552 2
d553 1
d554 1
d555 0
d556 1
d557 1
d558 0
d559 1
d560 1
d561 2
d562 2
d563 2
d564 2
d565 1
d566 1
d567 1
d568 0
d569 1
d570 1
d571 1
d572 2
d573 0
d574 2
d575 1
d576 1
d577 0
d578 0
d579 1
d580 2
d581 1
d582 0
d583 1
d584 0
d585 1
d586 1
d587 1
d588 1
d589 2
d590 2
d591 1
d592 0
d593 1
d594 0
d595 1
d596 1
d597 1
d598 1
d599 1
d600 1
d601 0
d602 2
d603 1
d604 0
d605 0
d606 1
d607 0
d608 0
d609 1
d610 1
d611 0
d612 2
d613 0
d614 2
d615 1
d616 1
d617 1
d618 1
d619 1
d620 0
d621 2
d622 1
d623 0
d624 0
d625 2
d626 0
d627 2
d628 1
d629 0
d630 1
d631 0
d632 1
d633 1
d634 2
d635 2
d636 2
d637 0
d638 1
d639 1
d640 2
d641 1
d642 1
d643 1
d644 1
d645 2
d646 2
d647 2
d648 2
d649 2
d650 0
d651 1
d652 0
d653 1
d654 1
d655 2
d656 2
d657 0
d658 0
d659 0
d660 0
d661 0
d662 1
d663 1
d664 1
d665 1
d666 0
d667 2
d668 1
d669 2
d670 1
d671 1
d672 0
d673 1
d674 2
d675 1
d676 1
d677 0
d678 2
d679 1
d680 2
d681 1
d682 0
d683 2
d684 2
d685 2
d686 0
d687 1
d688 0
d689 0
d690 2
d691 2
d692 2
d693 1
d694 0
d695 1
d696 2
d697 1
d698 2
d699 2
d700 1
d701 1
d702 2
d703 2
d704 1
d705 0
d706 1
d707 0
d708 0
d709 0
d710 2
d711 0
d712 1
d713 2
d714 0
d715 1
d716 2
d717 2
d718 1
d719 1
d720 1
d721 0
d722 0
d723 2
d724 1
d725 1
d726 0
d727 1
d728 1
d729 2
d730 1
d731 0
d732 1
d733 2
d734 0
d735 2
d736 0
d737 2
d738 1
d739 1
d740 0
d741 1
d742 0
d743 2
d744 2
d745 2
d746 0
d747 2
d748 0
d749 2
d750 0
d751 0
d752 0
d753 0
d754 0
d755 0
d756 2
d757 2
d758 0
d759 2
d760 0
d761 2
d762 1
d763 0
d764 1
d765 1
d766 2
d767 0
d768 2
d769 2
d770 1
d771 1
d772 1
d773 1
d774 1
d775 1
d776 1
d777 1
d778 1
d779 1
d780 1
d781 1
d782 2
d783 1
d784 2
d785 0
d786 0
d787 1
d788 1
d789 2
d790 1
d791 0
d792 2
d793 0
d794 0
d795 2
d796 1
d797 1
d798 0
d799 1
d800 2
d801 0
d802 1
d803 0
d804 0
d805 1
d806 0
d807 0
d808 2
d809 1
d810 1
d811 2
d812 1
d813 2
d814 1
d815 0
d816 1
d817 1
d818 1
d819 1
d820 1
d821 1
d822 2
d823 1
d824 1
d825 0
d826 1
d827 1
d828 2
d829 1
d830 1
d831 2
d832 0
d833 0
d834 1
d835 1
d836 0
d837 2
d838 0
d839 1
d840 2
d841 0
d842 0
d843 2
d844 1
d845 1
d846 1
d847 1
d848 2
d849 0
d850 1
d851 1
d852 1
d853 0
d854 1
d855 0
d856 1
d857 1
d858 1
d859 2
d860 2
d861 1
d862 2
d863 0
d864 0
d865 1
d866 2
d867 2
d868 2
d869 2
d870 1
d871 0
d872 1
d873 0
d874 0
d875 1
d876 0
d877 1
d878 2
d879 1
d880 1
d881 1
d882 1
d883 1
d884 1
d885 0
d886 0
d887 2
d888 0
d889 1
d890 2
d891 0
d892 0
d893 2
d894 2
d895 0
d896 0
d897 2
d898 1
d899 2
d900 2
d901 0
d902 0
d903 0
d904 1
d905 2
d906 2
d907 2
d908 1
d909 1
d910 0
d911 2
d912 2
d913 1
d914 1
d915 1
d916 0
d917 2
d918 0
d919 1
d920 2
d921 0
d922 2
d923 1
d924 2
d925 1
d926 2
d927 0
d928 1
d929 1
d930 0
d931 1
d932 2
d933 1
d934 0
d935 1
d936 1
d937 2
d938 1
d939 1
d940 2
d941 2
d942 0
d943 2
d944 1
d945 1
d946 1
d947 1
d948 0
d949 1
d950 1
d951 2
d952 2
d953 2
d954 0
d955 0
d956 1
d957 0
d958 1
d959 2
d960 1
d961 0
d962 1
d963 2
d964 0
d965 0
d966 2
d967 2
d968 1
d969 1
d970 1
d971 1
d972 0
d973 1
d974 1
d975 0
d976 1
d977 2
d978 1
d979 1
d980 2
d981 1
d982 1
d983 1
d984 0
d985 2
d986 1
d987 0
d988 1
d989 2
d990 0
d991 1
d992 1
d993 2
d994 2
d995 0
d996 0
d997 1
d998 1
d999 1
d1000 2
d1001 1
d1002 1
d1003 2
d1004 0
d1005 2
d1006 2
d1007 1
d1008 2
d1009 0
d1010 0
d1011 1
d1012 1
d1013 0
d1014 2
d1015 1
d1016 0
d1017 1
d1018 1
d1019 1
d1020 0
d1021 1
d1022 0
d1023 2
d1024 1
d1025 1
d1026 1
d1027 1
d1028 0
d1029 2
d1030 1
d1031 2
d1032 1
d1033 0
d1034 2
d1035 0
d1036 2
d1037 0
d1038 1
d1039 0
d1040 1
d1041 1
d1042 2
d1043 0
d1044 2
d1045 2
d1046 2
d1047 2
d1048 2
d1049 1
d1050 2
d1051 1
d1052 0
d1053 0
d1054 0
d1055 1
d1056 1
d1057 1
d1058 1
d1059 0
d1060 2
d1061 1
d1062 1
d1063 2
d1064 2
d1065 1
d1066 1
d1067 2
d1068 2
d1069 0
d1070 0
d1071 0
d1072 2
d1073 2
d1074 2
d1075 2
d1076 0
d1077 2
d1078 0
d1079 1
d1080 0
d1081 1
d1082 2
d1083 2
d1084 2
d1085 1
d1086 2
d1087 0
d1088 1
d1089 1
d1090 1
d1091 1
d1092 0
d1093 0
d1094 0
d1095 2
d1096 1
d1097 0
d1098 1
d1099 2
d1100 1
d1101 1
d1102 1
d1103 1
d1104 1
d1105 0
d1106 1
d1107 0
d1108 0
d1109 0
d1110 1
d1111 0
d1112 1
d1113 1
d1114 0
d1115 1
d1116 1
d1117 1
d1118 1
d1119 1
d1120 0
d1121 2
d1122 0
d1123 0
d1124 2
d1125 1
d1126 0
d1127 1
d1128 1
d1129 2
d1130 0
d1131 0
d1132 0
d1133 0
d1134 0
d1135 1
d1136 2
d1137 1
d1138 2
d1139 0
d1140 1
d1141 1
d1142 0
d1143 0
d1144 2
d1145 2
d1146 2
d1147 2
d1148 0
d1149 0
d1150 2
d1151 2
d1152 2
d1153 0
d1154 1
d1155 1
d1156 0
d1157 1
d1158 1
d1159 1
d1160 1
d1161 1
d1162 1
d1163 1
d1164 2
d1165 2
d1166 2
d1167 1
d1168 2
d1169 0
d1170 2
d1171 0
d1172 1
d1173 1
d1174 2
d1175 0
d1176 0
d1177 1
d1178 0
d1179 0
d1180 0
d1181 1
d1182 2
d1183 2
d1184 0
d1185 2
d1186 2
d1187 2
d1188 1
d1189 1
d1190 0
d1191 1
d1192 1
d1193 2
d1194 1
d1195 1
d1196 1
d1197 2
d1198 2
d1199 0
d1200 1
d1201 2
d1202 1
d1203 0
d1204 1
d1205 0
d1206 1
d1207 0
d1208 0
d1209 1
d1210 2
d1211 1
d1212 1
d1213 1
d1214 0
d1215 0
d1216 1
d1217 1
d1218 1
d1219 0
d1220 1
d1221 1
d1222 0
d1223 1
d1224 1
d1225 2
d1226 1
d1227 1
d1228 2
d1229 0
d1230 0
d1231 2
d1232 1
d1233 1
d1234 0
d1235 2
d1236 1
d1237 1
d1238 0
d1239 1
d1240 1
d1241 0
d1242 0
d1243 1
d1244 0
d1245 1
d1246 2
d1247 2
d1248 1
d1249 1
d1250 0
d1251 2
d1252 2
d1253 0
d1254 0
d1255 2
d1256 0
d1257 1
d1258 0
d1259 0
d1260 1
d1261 1
d1262 1
d1263 1
d1264 2
d1265 0
d1266 0
d1267 0
d1268 1
d1269 0
d1270 1
d1271 1
d1272 1
d1273 2
d1274 1
d1275 0
d1276 0
d1277 0
d1278 2
d1279 1
d1280 2
d1281 0
d1282 1
d1283 2
d1284 1
d1285 1
d1286 2
d1287 2
d1288 0
d1289 1
d1290 1
d1291 1
d1292 2
d1293 1
d1294 2
d1295 1
d1296 1
d1297 1
d1298 2
d1299 2
d1300 1
d1301 0
d1302 2
d1303 1
d1304 1
d1305 1
d1306 0
d1307 2
d1308 0
d1309 1
d1310 2
d1311 1
d1312 2
d1313 1
d1314 2
d1315 2
d1316 2
d1317 1
d1318 2
d1319 2
d1320 0
d1321 2
d1322 2
d1323 0
d1324 0
d1325 0
d1326 0
d1327 1
d1328 0
d1329 0
d1330 1
d1331 2
d1332 2
d1333 0
d1334 2
d1335 0
d1336 1
d1337 0
d1338 1
d1339 1
d1340 1
d1341 0
d1342 2
d1343 2
d1344 2
d1345 2
d1346 2
d1347 2
d1348 1
d1349 1
d1350 2
d1351 2
d1352 0
d1353 2
d1354 1
d1355 2
d1356 2
d1357 1
d1358 1
d1359 1
d1360 0
d1361 0
d1362 0
d1363 2
d1364 0
d1365 0
d1366 0
d1367 0
d1368 2
d1369 2
d1370 0
d1371 1
d1372 2
d1373 2
d1374 2
d1375 2
d1376 0
d1377 2
d1378 1
d1379 0
d1380 2
d1381 0
d1382 1
d1383 1
d1384 1
d1385 2
d1386 0
d1387 2
d1388 0
d1389 1
d1390 2
d1391 1
d1392 1
d1393 1
d1394 0
d1395 1
d1396 1
d1397 1
d1398 1
d1399 1
d1400 0
d1401 1
d1402 1
d1403 1
d1404 0
d1405 1
d1406 1
d1407 0
d1408 1
d1409 2
d1410 0
d1411 0
d1412 1
d1413 0
d1414 1
d1415 2
d1416 1
d1417 0
d1418 1
d1419 2
d1420 2
d1421 0
d1422 2
d1423 2
d1424 1
d1425 0
d1426 0
d1427 2
d1428 0
d1429 1
d1430 1
d1431 0
d1432 0
d1433 1
d1434 0
d1435 2
d1436 2
d1437 2
d1438 2
d1439 1
d1440 1
d1441 2
d1442 1
d1443 1
d1444 1
d1445 0
d1446 1
d1447 0
d1448 1
d1449 0
d1450 2
d1451 1
d1452 0
d1453 2
d1454 1
d1455 0
d1456 0
d1457 2
d1458 0
d1459 0
d1460 2
d1461 1
d1462 2
d1463 2
d1464 1
d1465 1
d1466 2
d1467 1
d1468 2
d1469 2
d1470 1
d1471 0
d1472 1
d1473 2
d1474 1
d1475 0
d1476 1
d1477 1
d1478 2
d1479 1
d1480 1
d1481 1
d1482 1
d1483 1
d1484 1
d1485 0
d1486 0
d1487 1
d1488 0
d1489 0
d1490 0
d1491 1
d1492 1
d1493 0
d1494 1
d1495 2
d1496 1
d1497 1
d1498 2
d1499 1
d1500 0
d1501 1
d1502 2
d1503 1
d1504 0
d1505 0
d1506 2
d1507 1
d1508 2
d1509 1
d1510 0
d1511 1
d1512 1
d1513 1
d1514 0
d1515 2
d1516 0
d1517 1
d1518 1
d1519 0
d1520 0
d1521 2
d1522 1
d1523 2
d1524 0
d1525 0
d1526 1
d1527 0
d1528 0
d1529 1
d1530 1
d1531 1
d1532 0
d1533 2
d1534 2
d1535 1
d1536 0
d1537 0
d1538 0
d1539 2
d1540 0
d1541 0
d1542 1
d1543 1
d1544 0
d1545 0
d1546 0
d1547 0
d1548 0
d1549 1
d1550 0
d1551 0
d1552 0
d1553 1
d1554 1
d1555 0
d1556 0
d1557 1
d1558 2
d1559 1
d1560 0
d1561 1
d1562 2
d1563 1
d1564 2
d1565 0
d1566 0
d1567 2
d1568 2
d1569 1
d1570 0
d1571 1
d1572 0
d1573 1
d1574 2
d1575 1
d1576 1
d1577 1
d1578 1
d1579 2
d1580 1
d1581 1
d1582 1
d1583 2
d1584 0
d1585 2
d1586 0
d1587 1
d1588 2
d1589 2
d1590 2
d1591 0
d1592 2
d1593 1
d1594 0
d1595 2
d1596 1
d1597 0
d1598 1
d1599 2
d1600 1
d1601 1
d1602 0
d1603 2
d1604 1
d1605 0
d1606 1
d1607 2
d1608 0
d1609 2
d1610 2
d1611 2
d1612 1
d1613 1
d1614 1
d1615 0
d1616 1
d1617 0
d1618 2
d1619 0
d1620 0
d1621 1
d1622 1
d1623 1
d1624 1
d1625 2
d1626 0
d1627 2
d1628 2
d1629 1
d1630 1
d1631 0
d1632 1
d1633 0
d1634 0
d1635 2
d1636 2
d1637 2
d1638 1
d1639 0
d1640 1
d1641 0
d1642 1
d1643 0
d1644 0
d1645 2
d1646 1
d1647 1
d1648 0
d1649 1
d1650 1
d1651 1
d1652 1
d1653 2
d1654 2
d1655 1
d1656 0
d1657 1
d1658 2
d1659 1
d1660 1
d1661 0
d1662 1
d1663 2
d1664 1
d1665 0
d1666 2
d1667 1
d1668 2
d1669 2
d1670 0
d1671 1
d1672 2
d1673 0
d1674 1
d1675 1
d1676 1
d1677 0
d1678 0
d1679 1
d1680 1
d1681 2
d1682 1
d1683 1
d1684 1
d1685 0
d1686 2
d1687 2
d1688 1
d1689 2
d1690 1
d1691 1
d1692 2
d1693 1
d1694 0
d1695 1
d1696 0
d1697 2
d1698 1
d1699 0
d1700 0
d1701 0
d1702 0
d1703 2
d1704 0
d1705 0
d1706 2
d1707 0
d1708 0
d1709 2
d1710 0
d1711 2
d1712 0
d1713 0
d1714 0
d1715 2
d1716 1
d1717 1
d1718 2
d1719 1
d1720 0
d1721 1
d1722 1
d1723 2
d1724 2
d1725 2
d1726 2
d1727 1
d1728 2
d1729 2
d1730 2
d1731 2
d1732 1
d1733 2
d1734 1
d1735 2
d1736 2
d1737 0
d1738 2
d1739 2
d1740 0
d1741 2
d1742 2
d1743 1
d1744 0
d1745 2
d1746 0
d1747 1
d1748 0
d1749 0
d1750 1
d1751 1
d1752 1
d1753 0
d1754 1
d1755 2
d1756 0
d1757 0
d1758 0
d1759 0
d1760 0
d1761 1
d1762 1
d1763 2
d1764 0
d1765 1
d1766 0
d1767 2
d1768 0
d1769 2
d1770 0
d1771 2
d1772 0
d1773 1
d1774 2
d1775 0
d1776 1
d1777 0
d1778 1
d1779 0
d1780 0
d1781 0
d1782 0
d1783 1
d1784 2
d1785 1
d1786 0
d1787 0
d1788 2
d1789 0
d1790 0
d1791 0
d1792 0
d1793 2
d1794 0
d1795 2
d1796 0
d1797 2
d1798 2
d1799 2
d1800 2
d1801 1
d1802 2
d1803 2
d1804 0
d1805 1
d1806 2
d1807 1
d1808 1
d1809 1
d1810 1
d1811 0
d1812 2
d1813 2
d1814 0
d1815 0
d1816 0
d1817 1
d1818 2
d1819 0
d1820 2
d1821 1
d1822 2
d1823 1
d1824 1
d1825 1
d1826 1
d1827 0
d1828 2
d1829 1
d1830 1
d1831 2
d1832 0
d1833 2
d1834 0
d1835 2
d1836 0
d1837 1
d1838 1
d1839 1
d1840 1
d1841 2
d1842 1
d1843 0
d1844 1
d1845 0
d1846 0
d1847 0
d1848 2
d1849 2
d1850 2
d1851 1
d1852 2
d1853 1
d1854 1
d1855 1
d1856 1
d1857 2
d1858 2
d1859 1
d1860 2
d1861 0
d1862 0
d1863 1
d1864 2
d1865 0
d1866 1
d1867 1
d1868 0
d1869 1
d1870 1
d1871 1
d1872 1
d1873 2
d1874 2
d1875 1
d1876 1
d1877 1
d1878 2
d1879 1
d1880 2
d1881 0
d1882 0
d1883 0
d1884 0
d1885 2
d1886 1
d1887 1
d1888 2
d1889 0
d1890 1
d1891 0
d1892 2
d1893 1
d1894 1
d1895 1
d1896 1
d1897 0
d1898 1
d1899 0
d1900 1
d1901 2
d1902 1
d1903 1
d1904 0
d1905 0
d1906 1
d1907 2
d1908 1
d1909 1
d1910 2
d1911 0
d1912 1
d1913 2
d1914 1
d1915 2
d1916 2
d1917 0
d1918 2
d1919 0
d1920 2
d1921 2
d1922 2
d1923 1
d1924 0
d1925 2
d1926 0
d1927 1
d1928 2
d1929 1
d1930 0
d1931 0
d1932 1
d1933 0
d1934 2
d1935 1
d1936 1
d1937 1
d1938 2
d1939 0
d1940 1
d1941 1
d1942 1
d1943 1
d1944 2
d1945 1
d1946 0
d1947 0
d1948 1
d1949 2
d1950 2
d1951 0
d1952 1
d1953 2
d1954 1
d1955 2
d1956 1
d1957 2
d1958 1
d1959 1
d1960 1
d1961 2
d1962 2
d1963 0
d1964 0
d1965 1
d1966 2
d1967 1
d1968 0
d1969 0
d1970 1
d1971 2
d1972 2
d1973 1
d1974 1
d1975 0
d1976 2
d1977 0
d1978 0
d1979 0
d1980 2
d1981 1
d1982 1
d1983 0
d1984 1
d1985 0
d1986 0
d1987 0
d1988 0
d1989 1
d1990 0
d1991 0
d1992 0
d1993 2
d1994 1
d1995 0
d1996 1
d1997 0
d1998 2
d1999 2
d2000 2
d2001 0
d2002 1
d2003 0
d2004 0
d2005 1
d2006 0
d2007 0
d2008 0
d2009 1
d2010 1
d2011 1
d2012 0
d2013 0
d2014 0
d2015 0
d2016 2
d2017 0
d2018 0
d2019 1
d2020 1
d2021 2
d2022 0
d2023 1
d2024 0
d2025 2
d2026 2
d2027 2
d2028 2
d2029 0
d2030 2
d2031 1
d2032 2
d2033 2
d2034 2
d2035 2
d2036 1
d2037 2
d2038 1
d2039 2
d2040 2
d2041 0
d2042 2
d2043 0
d2044 1
d2045 2
d2046 2
d2047 1
d2048 1
d2049 2
d2050 1
d2051 2
d2052 1
d2053 0
d2054 2
d2055 2
d2056 1
d2057 2
d2058 1
d2059 1
d2060 0
d2061 2
d2062 0
d2063 0
d2064 1
d2065 0
d2066 0
d2067 2
d2068 1
d2069 0
d2070 1
d2071 0
d2072 2
d2073 1
d2074 1
d2075 1
d2076 2
d2077 1
d2078 2
d2079 1
d2080 2
d2081 1
d2082 2
d2083 1
d2084 2
d2085 1
d2086 0
d2087 0
d2088 0
d2089 2
d2090 2
d2091 2
d2092 2
d2093 1
d2094 1
d2095 2
d2096 2
d2097 0
d2098 1
d2099 1
d2100 2
d2101 0
d2102 2
d2103 2
d2104 0
d2105 1
d2106 2
d2107 1
d2108 1
d2109 0
d2110 0
d2111 2
d2112 1
d2113 1
d2114 1
d2115 0
d2116 2
d2117 1
d2118 0
d2119 2
d2120 1
d2121 0
d2122 2
d2123 2
d2124 1
d2125 2
d2126 2
d2127 0
d2128 2
d2129 0
d2130 2
d2131 2
d2132 2
d2133 1
d2134 1
d2135 1
d2136 1
d2137 0
d2138 0
d2139 1
d2140 1
d2141 0
d2142 0
d2143 2
d2144 1
d2145 1
d2146 1
d2147 0
d2148 2
d2149 1
d2150 2
d2151 1
d2152 0
d2153 1
d2154 0
d2155 0
d2156 1
d2157 1
d2158 1
d2159 0
d2160 2
d2161 1
d2162 1
d2163 0
d2164 0
d2165 1
d2166 0
d2167 1
d2168 2
d2169 0
d2170 0
d2171 2
d2172 2
d2173 2
d2174 0
d2175 2
d2176 2
d2177 0
d2178 2
d2179 0
d2180 2
d2181 0
d2182 2
d2183 1
d2184 0
d2185 2
d2186 0
d2187 0
d2188 1
d2189 2
d2190 0
d2191 2
d2192 0
d2193 2
d2194 1
d2195 2
d2196 1
d2197 1
d2198 2
d2199 0
d2200 1
d2201 2
d2202 0
d2203 0
d2204 2
d2205 1
d2206 2
d2207 0
d2208 2
d2209 0
d2210 0
d2211 0
d2212 0
d2213 1
d2214 0
d2215 0
d2216 1
d2217 2
d2218 1
d2219 1
d2220 2
d2221 1
d2222 1
d2223 0
d2224 0
d2225 2
d2226 0
d2227 0
d2228 2
d2229 2
d2230 2
d2231 2
d2232 2
d2233 1
d2234 2
d2235 2
d2236 1
d2237 0
d2238 2
d2239 1
d2240 1
d2241 1
d2242 1
d2243 1
d2244 1
d2245 2
d2246 0
d2247 0
d2248 1
d2249 2
d2250 0
d2251 1
d2252 0
d2253 0
d2254 2
d2255 2
d2256 1
d2257 2
d2258 2
d2259 1
d2260 1
d2261 1
d2262 0
d2263 2
d2264 1
d2265 0
d2266 1
d2267 1
d2268 2
d2269 0
d2270 2
d2271 0
d2272 1
d2273 1
d2274 0
d2275 2
d2276 0
d2277 0
d2278 1
d2279 1
d2280 0
d2281 1
d2282 0
d2283 0
d2284 0
d2285 0
d2286 1
d2287 0
d2288 2
d2289 1
d2290 2
d2291 2
d2292 0
d2293 0
d2294 0
d2295 1
d2296 0
d2297 0
d2298 0
d2299 1
d2300 0
d2301 2
d2302 0
d2303 1
d2304 1
d2305 2
d2306 0
d2307 2
d2308 1
d2309 0
d2310 2
d2311 1
d2312 1
d2313 2
d2314 1
d2315 2
d2316 2
d2317 2
d2318 1
d2319 1
d2320 2
d2321 1
d2322 1
d2323 2
d2324 2
d2325 2
d2326 1
d2327 1
d2328 0
d2329 0
d2330 2
d2331 1
d2332 0
d2333 1
d2334 0
d2335 0
d2336 0
d2337 2
d2338 1
d2339 2
d2340 0
d2341 1
d2342 0
d2343 2
d2344 2
d2345 0
d2346 2
d2347 1
d2348 0
d2349 0
d2350 0
d2351 2
d2352 2
d2353 0
d2354 2
d2355 0
d2356 2
d2357 2
d2358 0
d2359 2
d2360 0
d2361 2
d2362 2
d2363 0
d2364 2
d2365 0
d2366 2
d2367 0
d2368 2
d2369 2
d2370 1
d2371 0
d2372 0
d2373 0
d2374 2
d2375 0
d2376 2
d2377 1
d2378 2
d2379 2
d2380 2
d2381 2
d2382 2
d2383 1
d2384 2
d2385 1
d2386 0
d2387 0
d2388 1
d2389 1
d2390 0
d2391 2
d2392 2
d2393 2
d2394 1
d2395 2
d2396 1
d2397 0
d2398 0
d2399 0
d2400 2
d2401 1
d2402 0
d2403 2
d2404 0
d2405 1
d2406 0
d2407 0
d2408 2
d2409 1
d2410 0
d2411 1
d2412 1
d2413 0
d2414 1
d2415 1
d2416 1
d2417 0
d2418 0
d2419 2
d2420 2
d2421 0
d2422 0
d2423 0
d2424 1
d2425 1
d2426 1
d2427 2
d2428 0
d2429 1
d2430 0
d2431 2
d2432 1
d2433 0
d2434 1
d2435 0
d2436 1
d2437 0
d2438 1
d2439 2
d2440 1
d2441 1
d2442 2
d2443 0
d2444 2
d2445 0
d2446 0
d2447 1
d2448 2
d2449 2
d2450 0
d2451 0
d2452 0
d2453 1
d2454 2
d2455 1
d2456 0
d2457 0
d2458 1
d2459 1
d2460 0
d2461 2
d2462 0
d2463 1
d2464 2
d2465 2
d2466 0
d2467 1
d2468 2
d2469 0
d2470 1
d2471 1
d2472 1
d2473 2
d2474 0
d2475 0
d2476 1
d2477 0
d2478 2
d2479 0
d2480 0
d2481 1
d2482 1
d2483 1
d2484 0
d2485 2
d2486 1
d2487 0
d2488 1
d2489 0
d2490 2
d2491 1
d2492 0
d2493 1
d2494 1
d2495 2
d2496 1
d2497 2
d2498 2
d2499 2
